x,y,label
0.823516533,3.054267161,0
2.185159961,1.305654395,0
3.963930094,0.237225015,0
0.796005659,0.865140534,0
1.707238393,1.257280688,0
1.648015362,-0.176473447,0
1.071344799,-0.116314193,0
1.189299272,0.047722643,0
0.928332366,-0.310240297,0
2.683719942,2.212529724,0
0.907150057,0.805449296,0
0.322640522,1.481995829,0
-0.138538159,1.965758075,0
0.137501378,2.390830553,0
1.123943255,-1.03094894,0
1.30846903,0.170981286,0
1.669077237,0.080643546,0
1.364433775,0.806546809,0
0.894009426,-0.672941481,0
2.048618184,1.198396702,0
0.868278536,0.188654546,0
-0.255515088,1.258999248,0
3.452069756,2.013487059,0
1.092336556,0.578420885,0
-1.138288184,0.221185825,0
-0.715371465,1.698351766,0
-1.322251043,-0.505418137,0
0.905308078,1.127961346,0
-1.364827536,0.074780704,0
-0.704146005,1.667810388,0
-0.851355953,0.637545135,0
-2.581356352,2.693941305,0
-0.663764969,1.391456208,0
0.473976341,1.140506758,0
-1.588294898,-1.002811989,0
-0.446628685,1.914549104,0
-0.109068017,0.918097408,0
-0.985050594,0.503069659,0
0.399807962,-0.29852751,0
-1.176344373,0.071351548,0
-1.101849359,1.79469131,0
-1.198081996,-0.850009178,0
1.048750578,-0.571102168,0
-1.398662793,1.387440591,0
-1.994180769,0.031539822,0
-1.647631871,0.888683022,0
-0.879209105,1.845787648,0
0.508736323,0.937408929,0
-2.378178268,1.831687775,0
-0.537544465,1.636638311,0
-0.358646222,1.355559299,0
0.372904617,1.933989352,0
-0.730945639,0.972605718,0
-1.860578905,0.875227795,0
-2.198270374,1.598994666,0
-1.618622351,1.839424694,0
-0.658174118,3.898998266,0
-1.63805879,0.370496768,0
-0.715709973,2.458819812,0
-1.424814874,0.659809068,0
-1.483378059,1.207441726,0
0.836710269,0.969409849,0
-2.359869019,2.346664332,0
-1.519315307,2.909328798,0
-1.616384251,1.202343895,0
0.558725041,-0.540319849,0
-0.548998812,0.57851124,0
-2.010335382,0.535496274,0
-1.634011008,0.623489171,0
-0.514823835,1.728141275,0
-0.726951953,0.95083582,0
-1.337882571,2.656136995,0
-0.000222336,-1.248788131,0
-0.608240807,0.069251688,0
0.326078471,-1.032417756,0
-0.943227325,0.381646512,0
-0.852366881,1.163240033,0
0.268660341,1.86696149,0
-1.315157447,0.515512727,0
-1.342354067,-0.276286654,0
-1.916489029,3.564890231,0
-1.0425817,1.852101084,0
-0.202567925,1.626847757,0
-1.294303487,1.06749911,0
-1.714632674,1.313744859,0
-1.874647353,-0.289562482,0
-1.298181759,-0.223988594,0
-1.244867897,0.206599409,0
0.025089145,3.526642458,0
-1.758736515,-0.317078371,0
-0.445028032,0.729246167,0
-0.06815688,1.413269649,0
-1.199788779,2.260257832,0
1.958656244,2.795548096,0
-0.955036954,0.368078026,0
-2.163808108,0.493240975,0
-0.916117139,0.144219038,0
-0.947029784,-0.296520417,0
-0.066074863,1.276556225,0
0.618639869,2.743261374,0
-1.235519542,2.264129337,0
-0.088490498,0.475094315,0
-2.173386184,0.277119869,0
-2.366563676,2.254445765,0
0.442714398,2.889245966,0
-1.113379087,1.749473626,0
0.11143983,2.149643011,0
-1.283465705,0.007793107,0
-0.781214032,0.62785789,0
-2.282016212,1.578353249,0
0.574053878,-0.488536636,0
-0.987066015,0.763285948,0
-0.024124799,1.033877412,0
-1.083271751,1.45105113,0
-2.017887894,0.316262963,0
-1.14056323,0.824785583,0
-0.458319916,0.399955684,0
0.890785275,-0.048084164,0
0.381212431,4.131510521,0
-0.495896516,2.245871656,0
-0.60895755,1.90489547,0
-0.582256476,-0.043946808,0
-0.474963971,0.889169419,0
-2.283865553,3.235502925,0
-2.427947671,-0.530647229,0
-1.702261546,-0.292435552,0
0.197020502,1.236074732,0
-1.534053932,0.212234535,0
-1.932007955,1.050746654,0
0.279751215,0.094078418,0
-3.525068568,2.485882167,0
-0.555994819,2.465197099,0
-1.04905138,-0.082003239,0
-1.513930211,0.03821236,0
-0.927255025,0.86835269,0
-2.609361259,2.440202824,0
-0.303549332,1.589247595,0
-0.890282581,2.963466958,0
0.487021689,-0.154322787,0
-0.269416748,-0.904990825,0
-0.51046014,2.111404607,0
-0.766991801,0.581395243,0
-0.449005534,-1.370482359,0
-2.6032667,1.347251316,0
-1.931815837,1.633931097,0
-3.456180339,0.087643131,0
0.64697228,2.214853313,0
-1.194785822,0.406232702,0
-2.05474212,-0.319750389,0
-1.797330732,2.323053067,0
-0.787757935,0.229454349,0
-1.129970876,0.580584857,0
0.076595945,-0.377784362,0
-2.106940987,1.230632489,0
-0.64864649,1.110278358,0
0.600984467,-0.040404092,0
0.33519575,1.404761527,0
-1.137084312,1.578801893,0
-1.806602444,0.8422726,0
-1.913315723,2.797589016,0
-1.63387275,1.296430441,0
-2.435382955,0.713451591,0
-1.60192501,3.160151245,0
-1.418033481,2.151920405,0
0.080250687,-0.393810857,0
-1.72162299,0.675591809,0
-2.370818228,0.224001618,0
-0.423115417,2.769839197,0
-0.031716632,0.563277659,0
-2.247412613,-0.000196767,0
-0.859227602,0.370018377,0
-1.137681877,0.551980145,0
-0.880052464,0.442231495,0
-0.544435138,0.720148946,0
0.281243099,1.448948011,0
-0.278935355,2.052527501,0
-0.6166731,1.062750461,0
-2.737578839,-0.030364931,0
-0.764080286,1.449736864,0
-1.87571738,0.42275905,0
-2.008221826,1.992331066,0
-0.418442311,0.600749167,0
0.192940728,1.334319563,0
-0.55864923,1.518806652,0
0.426268937,0.964167528,0
-2.524361847,0.859599728,0
-0.950605118,2.438348816,0
-0.17457722,0.996433538,0
-0.532775411,0.450195446,0
-0.470871985,-1.224965216,0
-2.885240498,1.860082416,0
-1.18832785,0.401296005,0
-0.33155447,2.551880813,0
-1.250025686,1.976267463,0
-1.229618101,-0.329910051,0
-2.319943473,-0.544732091,0
-0.273722396,1.384687367,0
-1.020894189,1.569436336,0
-1.204138339,2.35430759,0
0.288087459,0.300011094,0
-1.00155202,2.148443724,0
-0.293002986,1.959095909,0
-0.699662893,2.4633884,0
-0.015040572,0.704470295,0
-0.581623665,0.434807982,0
0.522265077,1.664005499,0
-1.168074461,-0.250334197,0
-0.579894359,2.029688789,0
-1.740081484,1.097437307,0
-0.407438818,0.755823498,0
0.582899808,0.574019492,0
-0.712181198,1.951698898,0
-0.445741296,2.060596762,0
-1.966498825,0.711086072,0
-0.254490154,1.258265552,0
-3.181624899,0.884437736,0
-2.288828917,0.749135129,0
-3.490037078,1.230344892,0
-1.340143986,-0.491276459,0
-0.484722801,1.037985183,0
-0.483207817,0.022728198,0
-1.087788611,-0.508535259,0
-0.633623867,1.385690775,0
0.608441192,1.634992135,0
-0.316524454,2.269333809,0
0.258809905,1.11136017,0
-0.067191124,0.130935536,0
-1.650099635,0.778672439,0
-1.032844032,1.366725491,0
0.064148017,1.089372137,0
-4.033136471,-1.01219067,0
-1.452397432,2.113055145,0
1.719668704,2.389857254,0
-3.223599621,1.249046281,0
0.760598286,0.879377803,0
-2.546779543,1.685017349,0
-1.211455284,1.196004616,0
-1.326693397,-1.001088298,0
0.028957062,1.394981847,0
-0.79782603,1.221196694,0
-3.552251331,2.744203856,0
-1.336401223,2.445817128,0
-0.707081516,1.236644846,0
-1.522433604,0.253611194,0
-0.734269254,1.673415651,0
-1.68256253,0.232185766,0
-0.106705789,0.757424849,0
-1.531366418,0.644074729,0
-0.935900128,0.976549701,0
-2.282108203,1.034440665,0
-2.16507421,-0.643526125,0
-0.417954633,1.553694066,0
-0.91800758,0.277235012,0
-0.385201715,0.175735884,0
-2.103760709,0.897372818,0
-0.040504584,0.048731156,0
-1.099614474,-1.215466631,0
1.039993519,-0.387082866,0
-0.041397156,-0.380339114,0
0.124989952,-0.230931391,0
-1.191917934,1.973483647,0
-0.597276015,0.77113642,0
0.92260213,2.015384235,0
0.359026428,1.469141077,0
-1.315966661,0.730745695,0
0.932234617,-0.553063733,0
0.397943302,1.274007601,0
-1.949660176,2.110026589,0
-1.164473261,1.12895948,0
-0.127025546,1.638598057,0
-1.159948472,1.974699666,0
-1.315389697,1.268939698,0
-0.57106332,0.492533348,0
-1.150972981,0.940027287,0
-0.620081479,1.291071587,0
-0.443964354,-0.662579395,0
-1.203260406,0.872296032,0
0.872530877,0.679681796,0
-2.489179763,-0.245083327,0
0.327258026,0.890488458,0
-1.377009186,0.79894781,0
-0.650249858,1.44030499,0
0.256974201,2.862424572,0
-1.973870517,1.14386256,0
-0.272425434,-1.117437095,0
-2.331481671,1.428502332,0
-0.934322813,1.531277694,0
-2.504735284,0.18491801,0
-0.233580398,-1.528434052,0
-1.388954896,2.282375447,0
-2.175328481,0.479264144,0
-0.641966192,1.314478586,0
-1.211467633,0.976615828,0
-1.989125868,0.778423427,0
0.048424486,2.380248363,0
-1.453672061,1.109202814,0
-1.309474304,2.120212551,0
-0.235174722,0.290397975,0
-0.615295845,2.496401088,0
-1.421518275,1.291205593,0
-1.494141848,0.739804451,0
-1.924991145,3.552433885,0
-0.657500661,1.985005274,0
-0.988248433,-0.765966271,0
-0.490170354,-0.841493483,0
-1.076009149,1.874804544,0
-1.584375984,0.832267428,0
-0.982583498,1.818815225,0
-1.565787945,1.880441799,0
-1.429638426,2.271647625,0
-0.074748505,1.264640142,0
0.093899329,-1.10199274,0
0.462081488,2.806712266,0
-0.83954407,2.108234805,0
-1.888916237,0.695362452,0
-1.030838219,0.170987419,0
-0.45151713,2.48904219,0
-0.667546517,3.503120518,0
-0.903834339,-0.900170037,0
-1.060867356,1.118376936,0
-1.13141644,-0.167258363,0
-0.537578333,-0.996827785,0
-2.838404443,0.295123468,0
0.257589585,2.491927868,0
-1.414675711,0.820653944,0
0.524160905,1.071214632,0
-0.938206438,1.801276289,0
-1.966829221,-0.322727927,0
-1.846571662,0.059920467,0
-0.256871582,1.670392842,0
-2.15401907,0.274593022,0
-0.580355689,1.313639847,0
-0.778062535,1.771367957,0
0.50388476,0.884039869,0
-1.19414902,-1.714345303,0
-0.791884993,1.058868721,0
-0.470347413,-1.02039747,0
-0.013138885,-1.113132512,0
0.294142945,1.152204617,0
0.064204383,0.42927783,0
-1.235196469,0.989328829,0
-2.343216722,0.28583327,0
-0.435326104,2.743578016,0
-2.054248088,0.999873318,0
0.434453983,0.385640966,0
-1.246648964,0.975484196,0
-0.823530636,0.442151033,0
-1.645756725,0.780994256,0
0.831975602,2.296597733,0
-1.267098423,0.284714017,0
-1.567405679,1.190779637,0
-0.140712027,0.261124769,0
-0.544206981,2.746417066,0
-1.606161756,3.582490008,0
1.005867441,0.587234875,0
-1.099799823,0.009639323,0
-0.036000792,-0.757971961,0
-0.859053832,0.831153215,0
-2.221349814,1.389154813,0
-0.368751887,1.771630752,0
-1.047308842,0.543653314,0
-0.727330836,1.119706651,0
0.075581426,1.627136906,0
-1.913078718,-0.134352681,0
-1.288565976,1.645261081,0
-2.276028224,2.682779843,0
-0.036601644,-0.807391766,0
1.102325619,0.777694506,0
-0.711372124,-0.738889032,0
-1.50824237,2.029728083,0
-1.629925566,0.248884761,0
-0.559752907,-0.218618295,0
-0.601439835,2.049016667,0
-0.983306296,0.071938252,0
-0.507072762,1.699666441,0
-3.041543443,2.235171176,0
-1.180552464,0.836410797,0
-1.713451017,1.137112596,0
-0.852389973,2.716568859,0
0.206898308,1.259962599,0
-2.63840978,1.894112312,0
-1.816971555,1.291946908,0
0.697226031,1.050413668,0
-0.810420206,1.293557612,0
-2.013735356,-1.027655458,0
-1.546357723,2.529563939,0
-1.915791141,-0.171529976,0
-0.23885076,1.265741552,0
-0.309640801,0.213073493,0
-0.890718879,1.296099438,0
-3.198034543,0.990539168,0
0.39125889,0.183588955,0
-0.885252473,1.845866276,0
-1.040031066,2.580776077,0
-0.87625991,-1.086326693,0
-1.937292569,0.609600198,0
-2.722901717,2.090607101,0
-0.293307691,0.88456014,0
-1.668336633,2.103023419,0
-0.278973287,0.257775811,0
-1.173501149,0.310176814,0
-1.949087416,0.628776112,0
-1.719116725,1.249108744,0
-2.615081484,0.728015361,0
-2.900747679,-1.677551988,0
-1.45902178,1.12179636,0
0.069007749,1.605244118,0
-0.550871955,-0.500563459,0
-1.10397082,2.059268788,0
-2.588653874,1.261883651,0
-0.140624937,2.295549519,0
-1.576632124,-0.637144584,0
-1.889663326,1.567705708,0
-2.018356574,0.140901485,0
-1.026962934,2.26969859,0
0.696276569,2.647090642,0
-0.185211897,1.163834605,0
-0.734819878,1.691794144,0
-0.926220117,0.418199622,0
-0.245624587,0.206632676,0
-0.838976495,1.524820779,0
-0.403052718,0.410571919,0
-0.42239569,-0.101357423,0
-2.82382896,1.696514245,0
-1.249249397,2.130070143,0
-1.643016822,1.841961747,0
0.200235979,0.251371422,0
-0.707764417,1.506789022,0
-1.084585302,0.769631432,0
-1.184481805,1.544700504,0
-3.446890708,-0.562860739,0
-0.888990561,0.473220579,0
-1.129932923,1.662493812,0
-1.549492153,1.931004496,0
-1.344747177,-0.217948373,0
-0.989930037,1.989023882,0
-0.391341349,0.687520055,0
-0.70483013,0.499042968,0
-1.166913465,2.269098669,0
0.362043608,-0.04689379,0
-0.47819517,2.131848111,0
0.606869561,1.743767333,0
-0.083332084,0.722792806,0
-1.288070975,1.127022993,0
-0.777546027,0.804944507,0
-1.365003607,1.069018617,0
-1.645821366,1.79423877,0
-0.724019305,3.597656086,0
-2.214285368,0.854411261,0
-0.214293122,1.617467084,0
-0.077367242,1.256827782,0
-1.089725178,0.124806247,0
-1.361170345,-0.241124087,0
-0.254764224,2.159644746,0
-1.164482807,-0.238792424,0
-0.305371833,0.752600395,0
-0.270858325,2.49011349,0
-0.200506868,1.171063424,0
-1.936151995,-0.104791767,0
-2.795206392,0.54659759,0
-1.794522526,0.482156449,0
-2.070268821,0.029595175,0
-1.858753836,0.206176097,0
-0.498031933,1.920227026,0
-2.19536374,0.136441524,0
-0.406946341,1.065900972,0
-1.537013538,0.792238925,0
-1.557216246,0.823579818,0
-1.037184107,0.500022464,0
-1.288717344,1.219901724,0
-0.858244449,1.025733525,0
-0.68797582,0.730549046,0
-0.979209445,2.077909946,0
-1.96068009,2.110581867,0
0.197805473,1.507177601,0
-1.267618332,0.654094845,0
-0.074179555,3.806532076,0
-2.12623998,-0.106108029,0
0.143197302,-0.188197894,0
-0.027258256,0.332714932,0
-1.328697334,0.632152883,0
0.054234911,3.095160827,0
-1.145058876,0.635252141,0
-0.154698716,1.413438783,0
-1.91043852,1.35874991,0
-1.054622243,0.425796386,0
-2.339602991,0.723003897,0
-2.176724907,0.639485332,0
-0.639384695,0.843971861,0
-1.31719255,1.316598692,0
-1.544547621,-1.195744647,0
-1.410078883,2.384211058,0
-0.985767861,1.629774012,0
-1.931207405,0.843942982,0
-1.63161268,-0.354176135,0
-2.09293197,0.646816584,0
-0.888966467,2.049177773,0
0.023221996,-0.256606301,0
-1.422939463,1.278004403,0
-1.576616407,1.992421375,0
-2.80872919,0.630134979,0
-0.949727134,1.916961024,0
-0.66124135,1.196820148,0
-1.840698908,-0.086231905,0
-0.343855242,1.060655845,0
-2.147726754,-0.719374794,0
-1.414704071,0.535422592,0
-1.414552144,0.35005896,0
-1.009749843,1.335482255,0
-1.188462347,2.376686152,0
-2.711791853,1.610185431,0
-1.342006512,0.743410359,0
-0.343915706,1.903041837,0
-0.832724815,0.183139001,0
-0.203972096,2.981947988,0
-0.801388496,0.962854353,0
-1.461558624,1.519841796,0
-0.748644788,-0.049354903,0
-2.934308321,1.664521437,0
-0.831476881,1.170323588,0
-1.151413022,-0.008314939,0
-2.02050547,-0.148567733,0
-1.788149963,0.520507011,0
0.137657011,0.529525982,0
-0.718099744,2.556321515,0
-3.925369274,1.00734612,0
-0.735994555,-0.216826057,0
-0.455723173,0.900956398,0
-1.928838781,1.417471878,0
-0.462287412,2.326283263,0
-3.218530599,1.576169748,0
-0.00620224,1.313977771,0
-0.837160303,0.767950872,0
-1.146843485,1.032188108,0
0.199949103,-0.166235712,0
0.479827348,2.240485933,0
-0.973986498,-0.221572873,0
-2.06699595,1.164012846,0
-0.801470421,1.418270376,0
-1.259753667,2.746056712,0
-1.834038684,1.229410097,0
-2.633508676,1.106898519,0
-1.332954613,1.701603052,0
-0.852375295,1.860003094,0
0.327990796,0.236713743,0
-1.25548721,2.122144504,0
-2.258059498,0.447195334,0
-0.276755568,0.226879892,0
-1.704216236,-1.004438635,0
-1.52515062,1.48987218,0
-0.153122775,-8.55E-05,0
0.647322587,0.494794478,0
-2.366759373,0.049829407,0
-0.40804475,0.974974241,0
-2.978971542,0.386123329,0
0.25012617,1.227361963,0
-1.308015116,3.529499048,0
-1.353211546,0.381997798,0
-0.992953832,2.420715021,0
-0.60760979,-0.251820428,0
-0.546410992,1.666242339,0
-2.456364886,2.158809083,0
-1.987831658,0.02706478,0
-0.194138156,0.618042829,0
-1.031519069,2.360529298,0
-0.540271779,-0.208424796,0
-0.276425914,0.297312952,0
0.000763631,1.355524566,0
-1.256152186,0.307608016,0
0.111866498,-1.426773153,0
-1.505227814,1.276807444,0
-2.05039865,-0.061923735,0
-1.198081176,1.002227908,0
-0.049508518,-0.365669416,0
-2.166487436,-0.145620649,0
-0.891609399,-1.25309119,0
-0.784545739,3.901890308,0
-0.612954103,2.740011258,0
-1.114754566,0.318843589,0
-3.038710796,1.670860775,0
-3.451265015,1.363273554,0
-1.805935222,-0.773013851,0
-0.182883007,1.07027405,0
-0.649872286,-0.438288731,0
-0.665373195,1.348274987,0
-1.299747009,-1.034922966,0
-0.596799352,1.66730129,0
-1.901026075,2.236489591,0
-1.686093666,0.459082494,0
-0.238383378,0.93884713,0
-2.072921792,1.374432181,0
-0.351050578,-0.752214831,0
-0.190189528,1.003401576,0
0.115098834,1.037295747,0
-1.185324098,-0.130333558,0
-1.283386076,-2.086971904,0
-1.268002699,0.540349651,0
-2.041526178,2.972105716,0
-4.165048229,1.693132066,0
-0.544346552,1.212586078,0
-1.995518443,0.685782461,0
-2.164626534,1.933581813,0
-1.574038571,1.217826498,0
-1.710328583,1.907624412,0
-1.647395776,0.189957765,0
-1.023248222,1.69064905,0
-1.10345929,0.450387948,0
-0.362674762,1.85322317,0
-0.623921006,1.767234219,0
0.422197277,0.989061294,0
0.189108398,1.92112594,0
-1.817109327,0.097629092,0
-1.004934879,1.177362102,0
-1.893883566,1.235966072,0
-1.382001991,1.212729884,0
-0.705140247,1.055283769,0
0.456831028,1.851486734,0
-0.121967021,0.481094498,0
-0.445876869,0.50232554,0
1.03902834,-0.12577266,0
-1.623354493,-0.370421397,0
-1.51607486,0.000999715,0
-1.079022238,0.626173239,0
-1.284454403,0.829962667,0
-1.218059014,1.838501189,0
-1.806125305,-0.606190669,0
1.06708418,1.180000977,0
-1.166191336,0.802405923,0
-0.664645753,2.880076856,0
-1.025105138,1.436251014,0
0.367008343,1.655451721,0
-1.828836397,-0.176906852,0
-1.27702128,0.698743791,0
-0.902669639,2.469832953,0
-1.035606432,2.471879146,0
-2.979863317,3.224566695,0
-1.868956828,1.682477092,0
-0.807870822,2.154744863,0
0.141481061,0.704246059,0
-1.675639319,0.809701648,0
-0.872952609,-0.602955678,0
-0.807650594,0.834674417,0
-1.248403677,1.943054967,0
1.137164358,0.707193111,0
-3.038729337,1.938481626,0
0.65562586,2.587137245,0
-2.078778181,0.089929412,0
-0.446274055,2.017194128,0
-1.283091877,0.288820128,0
-0.076173497,1.489038115,0
-1.958208443,1.826362843,0
-0.579469654,1.40886692,0
-1.392765144,1.345665614,0
0.121925639,1.006425154,0
-0.770499616,1.643133199,0
-1.82816978,0.278019886,0
-0.432171081,1.185704102,0
-2.612884972,0.981628864,0
-1.107085586,1.016469899,0
-0.174997996,-1.174414379,0
-0.935044037,0.823379139,0
-1.097328987,-0.233600474,0
-2.680909387,-0.02222356,0
-0.372604934,2.777224204,0
-1.241278984,1.486283324,0
-1.443453283,2.957407852,0
-0.729142565,1.122796179,0
-1.372137621,1.889417103,0
-2.52552492,1.498185019,0
-1.732616342,1.01631385,0
0.007974082,2.296523552,0
-1.37103138,0.18559511,0
-2.454352571,1.919745748,0
0.199719163,1.975530819,0
-1.735564586,1.379723029,0
-0.860001003,0.746334779,0
-2.733315661,0.260702617,0
-0.068328783,2.372512016,0
-1.997676731,1.383300926,0
-0.416988824,0.337092696,0
-1.465979165,0.733718416,0
0.313939219,-0.018456283,0
0.299062071,0.105605705,0
-0.297874401,2.214764676,0
-1.393873936,0.329792227,0
-1.490494959,0.803926719,0
-1.101979233,-0.524513738,0
-0.708490791,0.360429187,0
-1.195245762,0.532170663,0
-0.110614058,0.107812397,0
1.413800403,1.056321201,0
-2.362168763,0.357778845,0
-1.549879514,1.403588137,0
0.0093502,2.061946425,0
-2.124833393,0.219496518,0
-0.814847112,1.055105665,0
-0.599177232,1.004768857,0
-0.678527966,0.436409692,0
-1.190904655,0.648575458,0
-0.712062805,1.324655471,0
-2.473572185,-0.281430463,0
-0.978325512,2.085485981,0
0.398415247,1.754128107,0
-1.865521463,0.61022009,0
0.496325607,0.678201606,0
-0.595540492,-0.74707372,0
-1.662518779,-0.253150411,0
-0.590012253,1.927719294,0
-2.126455812,0.676043979,0
-1.573604381,1.400572993,0
-2.310795729,1.939879284,0
-0.54891473,3.354068882,0
-0.967665473,0.532652639,0
-3.437177894,2.356299666,0
1.375680438,0.142471308,0
-1.983149106,-1.821510464,0
-0.596288867,0.679625507,0
0.052413112,1.735329747,0
-1.794581894,1.450270035,0
-1.293222925,2.697813858,0
-0.667305745,3.463671573,0
-0.032938781,-0.455786508,0
-1.29568129,2.656756859,0
-1.441715721,0.232198544,0
-0.990522304,0.944483897,0
-1.637871843,1.093108287,0
-0.588512221,1.653295207,0
-0.081528874,1.118236789,0
-2.737167184,1.918989115,0
-3.597312358,0.597174958,0
-2.366951991,1.764163252,0
-1.462233285,-0.001281686,0
-1.525318246,-1.118176496,0
-0.854296239,2.67848757,0
-0.575756561,2.286560587,0
-0.273961563,1.726260372,0
0.171496744,-0.580667632,0
-0.088382879,1.163617301,0
-1.708628834,1.01975241,0
-1.439984438,1.317860282,0
-0.58121475,0.917222047,0
0.198521143,0.147636538,0
-1.197939413,3.628880309,0
-1.824605432,1.404505889,0
-1.218603506,0.76003655,0
-2.302958794,0.800064142,0
-1.634559321,-0.531044712,0
-1.287058731,-0.46561329,0
-0.993348925,1.738659696,0
-1.864706571,-0.08935918,0
-1.52941597,0.229303008,0
-1.273283633,0.075717584,0
-0.883896524,0.574628505,0
-1.460599955,1.691511361,0
-1.400961176,0.54632761,0
-0.369669906,0.928495056,0
-2.065961443,1.374130996,0
0.015598187,1.515737733,0
-1.749548115,1.815035196,0
-0.14918719,-0.257148668,0
-0.335462576,0.445514314,0
-0.298309455,0.692609045,0
-0.110365972,0.289291113,0
-2.056280121,1.289432744,0
-1.58806367,-0.369060553,0
0.864040454,1.370375319,0
-1.737408171,2.507822146,0
-2.581222345,1.617018357,0
-0.997041362,0.037440663,0
-0.885350738,1.469659322,0
0.483754463,1.89349241,0
-1.046643045,0.330147312,0
-1.601851559,0.667634583,0
-1.50474026,-0.692427024,0
-0.482454659,3.069731203,0
0.739704592,1.907487827,0
-2.553104845,0.718207979,0
-1.754081006,1.469192909,0
-0.822889557,0.437802955,0
-0.981631733,-0.103875438,0
-0.711740838,-0.684073243,0
-1.70757585,0.144384765,0
-2.403505266,1.457851994,0
0.653505302,0.623446544,0
-0.643980494,2.46366023,0
-0.553037632,1.053574368,0
-2.565708916,1.128203444,0
-0.561364858,-0.062183616,0
-0.648720879,2.839277796,0
-1.129554206,1.445563438,0
-2.691052894,1.707379734,0
-0.834514173,1.711835453,0
-1.011403705,0.368421611,0
-1.729497511,0.958109626,0
-2.409084499,0.791285714,0
0.382249283,0.177838624,0
-0.669516248,1.270996095,0
-0.567102959,0.701156037,0
-0.738193228,1.397429049,0
-0.407822346,2.0604361,0
-0.344673611,0.114268347,0
0.154557949,2.874385679,0
0.197888897,-0.111325153,0
-1.349039573,0.795634349,0
-1.696207262,0.320823555,0
0.229126054,0.47002976,0
-2.188762089,-0.373108361,0
-0.147367924,2.084371851,0
-1.432371585,-0.44359375,0
-0.978533196,1.647336945,0
-1.514240831,-0.062204192,0
-1.579239306,-0.124950092,0
0.053142531,0.95884014,0
-1.838877771,-0.163501322,0
-0.459354008,1.463294398,0
-0.152149579,1.871113787,0
-0.626995232,0.290083447,0
-1.732287753,1.767575388,0
-0.919824353,1.093969692,0
-0.390572962,0.299953261,0
0.067366636,2.364213573,0
0.215165924,0.826250724,0
-1.431002733,-0.086702941,0
-1.359177511,0.448023893,0
-0.91508065,2.405247469,0
-1.990938512,0.652908654,0
-0.60540381,2.201667272,0
-2.543147036,2.074703041,0
-1.54686202,1.607401032,0
-0.81057235,0.762270854,0
-1.246611028,1.329156749,0
-0.992206563,0.334307604,0
0.195117529,0.364296857,0
-0.080903689,1.423194879,0
-0.913049637,1.160983957,0
-1.831331826,-0.197849221,0
-0.872786129,3.12473868,0
-0.985697252,2.034207423,0
0.800539635,1.349254036,0
-0.088234599,1.158208002,0
-1.014594441,1.699546224,0
-2.44629655,2.162028612,0
-1.442255237,2.388251393,0
-0.580571194,1.675091828,0
-0.327842608,0.329523212,0
0.791507352,0.940376784,0
-1.995131204,0.665824895,0
-1.290896381,0.257451182,0
1.10578079,0.696255727,0
-0.952796545,1.123025804,0
1.0866263,-0.263215053,0
-1.974172956,2.076096831,0
-3.140777182,0.502818272,0
-0.728284852,2.287589007,0
-0.801284001,0.993368455,0
1.031163257,1.941731501,0
-2.231223077,-0.052481322,0
0.023540789,0.551878501,0
-2.296510065,0.731668278,0
-1.978493447,0.010441605,0
-1.030515111,1.163657765,0
-1.13241018,-0.330579677,0
-0.115791945,0.513552754,0
0.31271083,1.497763646,0
0.468678706,1.976157689,0
-1.336091299,1.374280113,0
0.604297332,2.013187573,0
-0.415752315,0.647972137,0
0.477777872,0.680522045,0
-0.890878235,-0.743612704,0
-1.143096422,1.281476219,0
-2.06151032,1.37204773,0
-1.454683121,2.054457261,0
-1.239470878,0.780945937,0
-0.198055931,1.301258586,0
-0.293578216,-0.175204483,0
-1.477382334,2.477383722,0
-1.272241359,2.151623264,0
-1.71419688,0.515116094,0
-1.958627049,0.757472601,0
-0.437409224,1.907564671,0
0.269104666,0.903043738,0
-0.45093741,1.589115596,0
-0.709127807,-0.223377849,0
-0.001196863,0.709402514,0
-1.058963822,-0.126625591,0
-0.990539152,1.248632616,0
-1.327213135,-0.123583815,0
-0.679432297,1.17279806,0
-0.62912125,0.283134882,0
-1.183027552,0.158738709,0
-0.161372227,1.560106433,0
0.857081863,-0.498674376,0
0.082005681,0.039983565,0
-1.89569331,3.962440549,0
1.378699789,2.693734906,0
-3.271902661,1.00839303,0
-1.191957352,1.46064096,0
-2.452879501,1.679808764,0
-1.44123649,-0.388064288,0
-0.507090881,1.041071286,0
-1.251552153,-0.488425545,0
-1.683918392,1.046728398,0
-1.191818085,2.404862011,0
-1.836237899,-0.465257595,0
-2.882100488,0.924887396,0
-0.58174292,-0.17593009,0
-1.341894579,1.411801005,0
0.044164464,0.446242308,0
-0.844084645,-0.320480813,0
-1.321134593,2.275339577,0
-0.820406463,0.82295708,0
-0.457723915,1.060871724,0
-3.355338011,-0.326526698,0
-2.899770379,-0.113937078,0
-0.509682608,1.493992951,0
-0.069076121,0.33793686,0
-0.675930818,-0.555942596,0
-1.581754688,0.490139512,0
-0.348413958,0.970955352,0
-0.364786753,1.480840503,0
-2.145578893,-0.539302505,0
-0.530812608,1.329597254,0
-0.79953839,1.197690757,0
-0.23040006,-1.097697753,0
-0.333033053,0.47720122,0
-1.483487591,2.456858009,0
-1.881172487,2.469394297,0
-2.440637567,2.482801073,0
0.445988291,1.377037194,0
-0.28471941,2.871108147,0
-3.134345431,-0.596919919,0
